,date,title_tagged
0,2016-03-02,"['무제한', '토론', '끝', '테러', '방지법', '등', '처리']"
1,2016-03-02,"['야권', '통합', '국민', '당', '경계', '與', '비판']"
2,2016-03-02,"['박지원', '동교동', '국민', '당', '합류']"
3,2016-03-03,"['선거법', '지각', '통과', '총선', '준비', '잰걸음']"
4,2016-03-03,"['與', '공천', '일정', '신경전']"
5,2016-03-03,"['야권', '통합', '金', '安', '정면충돌']"
6,2016-03-04,"['친', '박', '김태환', '탈락', '물갈이', '신호탄']"
7,2016-03-04,"['야권', '통합', '의총', '국민', '당', '기로']"
8,2016-03-04,"['이해관계', '통합', '찬반']"
9,2016-03-05,"['야권', '통합', '거부', '총선', '구도', '일', '다야']"
10,2016-03-05,"['여', '현역', '물갈이', '신호탄', '당', '분위기', '긴장']"
11,2016-03-06,"['김무성', '최경환', '면접', '반발', '여진']"
12,2016-03-06,"['安', '독자', '노선', '확인', '자제력', '상실']"
13,2016-03-07,"['김무성', '이한구', '신경전', '차', '심사', '통과']"
14,2016-03-07,"['安', '金', '정면', '충돌', '야권', '통합', '후폭풍']"
15,2016-03-09,"['윤상현', '막말', '파문', '컷오프', '내일', '발표']"
16,2016-03-10,"['계파', '갈등', '與', '공천', '파행', '위기']"
17,2016-03-10,"['정청래', '등', '명', '노', '청산', '부족']"
18,2016-03-11,"['與', '갈등', '봉합', '차', '공천', '발표']"
19,2016-03-11,"['전병헌', '오영식', '탈락', '김한길', '사퇴']"
20,2016-03-12,"['여', '차', '공천', '발표', '현역', '의원', '명', '탈락']"
21,2016-03-12,"['탈당', '생각', '공천', '반발']"
22,2016-03-13,"['후보', '공약', '선거', '유권자', '혼란']"
23,2016-03-13,"['흑색선전', '여론', '조작', '배', '급증', '혼탁', '조짐']"
24,2016-03-13,"['김무성', '지역구', '파전', '與', '경선', '현역', '우세']"
25,2016-03-13,"['민주', '이해찬', '용퇴', '논의', '安', '연대']"
26,2016-03-14,"['대구', '현역', '명', '유승민', '내일', '결론']"
27,2016-03-14,"['친', '노', '좌장', '이해찬', '등', '현역', '명', '배제']"
28,2016-03-14,"['지도부', '전원', '공천', '야권', '연대', '내일', '담판']"
29,2016-03-14,"['말', '공천', '개혁', '물갈이', '지지부진']"
30,2016-03-14,"['여야', '계파', '갈등', '절정', '정책', '비전', '실종']"
31,2016-03-15,"['윤상현', '배제', '이재오', '탈락', '유승민', '보류']"
32,2016-03-15,"['이해찬', '탈당', '천정배', '당무', '복귀']"
33,2016-03-16,"['공천', '제동', '반박', '김무성', '이한구', '충돌']"
34,2016-03-16,"['석', '실패', '시', '책임', '청년', '비례', '중단']"
35,2016-03-16,"['정호준', '합류', '국민', '당', '교섭단체', '달성']"
36,2016-03-16,"['종로', '잠룡', '대결', '서대', '문갑', '번', '격돌']"
37,2016-03-17,"['與', '계파', '갈등', '최고', '조', '공', '천', '회', '파행']"
38,2016-03-17,"['공천', '후폭풍', '교섭단체', '등록']"
39,2016-03-17,"['공천', '갈등', '격화', '탈당', '소속', '출마']"
40,2016-03-17,"['영등포', '성북', '갑', '설욕전', '굳히기']"
41,2016-03-18,"['최고위', '진통', '갈등', '봉합', '투명']"
42,2016-03-18,"['유승민', '공천', '난항', '발표', '지연', '이유']"
43,2016-03-18,"['마포', '손혜원', '공천', '진영', '영입', '추진']"
44,2016-03-18,"['교섭단체', '등록', '억', '원', '지원']"
45,2016-03-18,"['소속', '출마', '수도', '변수']"
46,2016-03-18,"['수백', '표', '차이', '희비', '접전', '재격돌']"
47,2016-03-20,"['초갑', '이혜훈', '공천', '조윤선', '탈락']"
48,2016-03-20,"['공', '관위', '유승민', '수']"
49,2016-03-20,"['김종인', '비례', '번', '셀프', '공천', '논란']"
50,2016-03-20,"['진영', '민주', '입당', '소신', '철새']"
51,2016-03-20,"['강봉균', '김종인', '경제', '해법', '시각', '차']"
52,2016-03-20,"['與', '비박', '몰락', '野', '문재', '인계', '강화']"
53,2016-03-22,"['고민', '시간', '金', '사퇴', '배수진']"
54,2016-03-22,"['당무', '복귀', '입장', '보류', '온종일', '긴박']"
55,2016-03-22,"['金', '대표', '파격', '행보', '노', '주류']"
56,2016-03-22,"['유승민', '진박', '공천', '연계', '결론', '연기']"
57,2016-03-22,"['정체', '논란', '공천', '발표', '갈등', '증폭']"
58,2016-03-22,"['여성', '전문가', '번', '與', '비례', '대표', '발표']"
59,2016-03-23,"['공천', '격론', '유승민', '오늘', '중', '입장', '표명']"
60,2016-03-23,"['김종인', '당무', '복귀', '갈등', '봉합']"
61,2016-03-23,"['비례', '번', '과학자', '공천', '후폭풍', '계속']"
62,2016-03-23,"['총선', '전략', '가늠자', '여야', '비례', '대표', '분석']"
63,2016-03-23,"['대진표', '윤곽', '서울', '표', '어디']"
64,2016-03-23,"['재격돌', '서대', '문갑', '영등', '포갑', '표']"
65,2016-03-23,"['갈등', '탈당', '최악', '공천']"
66,2016-03-24,"['김무성', '옥새', '투쟁', '與', '공천', '갈등', '국면']"
67,2016-03-24,"['당', '대표', '반란', '명', '출마', '수']"
68,2016-03-24,"['총선', '필승', '다짐', '공천', '갈등', '여전']"
69,2016-03-24,"['창당', '마무리', '다음', '주', '선거', '체제', '돌입']"
70,2016-03-24,"['야당', '심판', '정권', '심판', '맞불']"
71,2016-03-24,"['與', '소속', '연대', '野', '다자', '구도', '변수']"
72,2016-03-24,"['총선', '영남', '수원', '인천', '표']"
73,2016-03-24,"['민주', '국민', '당', '호남', '승부', '양보']"
74,2016-03-25,"['유승민', '등', '곳', '무공', '천', '갈등', '봉합']"
75,2016-03-25,"['시간', '전', '긴박', '공천', '마무리']"
76,2016-03-25,"['봉합', '불신', '골', '여전']"
77,2016-03-25,"['유승민', '이재오', '진박', '명', '운명']"
78,2016-03-25,"['계파', '싸움', '속', '원칙', '실종', '최악', '공천']"
79,2016-03-25,"['김무성', '전면전', '강행', '이유']"
80,2016-03-25,"['朴', '金', '애증', '년']"
81,2016-03-25,"['야권', '선거', '체제', '전환', '지원', '시동']"
82,2016-03-25,"['文', '선거', '전면', '등장', '金', '정체', '이견']"
83,2016-03-25,"['후보', '선거구', '분석']"
84,2016-03-26,"['여야', '선대위', '전환', '총선', '체제', '돌입']"
85,2016-03-26,"['옥새', '투쟁', '김무성', '탈당', '유승민', '득실']"
86,2016-03-26,"['민주', '개별', '연대', '권장', '국민']"
87,2016-03-26,"['후보', '전과자', '대', '총선', '배']"
88,2016-03-27,"['선대위', '출범', '옥새', '파동', '후폭풍', '여전']"
89,2016-03-27,"['이틀', '호남', '행보', '패권주의', '회귀']"
90,2016-03-27,"['安', '야권', '연대', '일축', '석', '이상', '목표']"
91,2016-03-27,"['저출산', '육아', '당', '핵심', '공약', '내용']"
92,2016-03-28,"['선대위', '출범', '갈등', '총선', '승리']"
93,2016-03-28,"['경제', '심판', '전면', '연대', '강조']"
94,2016-03-28,"['다당제', '시대', '열', '것', '야권', '연대', '언급']"
95,2016-03-28,"['우리', '대안', '군소', '정당', '총선', '체제', '돌입']"
96,2016-03-28,"['국회', '분원', '공약', '수정', '가로채기', '논란']"
97,2016-03-28,"['석', '석', '수도', '총선', '판가름']"
98,2016-03-28,"['누리', '석', '민주', '석', '목표']"
99,2016-03-28,"['등', '유권자', '투표', '추락', '비상']"
100,2016-03-29,"['선대위', '회의', '통화', '완화', '정책', '공약']"
101,2016-03-29,"['부산', '경남', '방문', '청년', '일자리', '공약']"
102,2016-03-29,"['安', '연대', '거부', '재확인', '석', '목표']"
103,2016-03-29,"['개별', '단일', '安', '집안', '단속', '이유']"
104,2016-03-29,"['서울', '관심', '지역', '절반', '오', '차', '범위', '접전']"
105,2016-03-29,"['분당', '판세', '안갯속']"
106,2016-03-30,"['계파', '야당', '심판', '金', '총선', '뒤', '사퇴']"
107,2016-03-30,"['수도', '표', '공략', '야권', '연대', '쟁점']"
108,2016-03-30,"['수도', '후보', '출정식', '단일', '낙선', '길']"
109,2016-03-30,"['내일', '선거', '운동', '로고', '송', '대결', '점']"
110,2016-03-30,"['민주', '국민', '당', '박빙', '호남', '승부처']"
111,2016-03-30,"['재외', '투표', '시작', '파병', '부대', '표']"
112,2016-03-30,"['재격돌', '고양', '갑', '야권', '연대', '변수']"
113,2016-03-31,"['나라', '정당', '여당', '서울', '총력전']"
114,2016-03-31,"['경제', '심판', '야권', '연대', '수도', '표', '공략']"
115,2016-03-31,"['벤처', '현장', '방문', '구조', '필요']"
116,2016-03-31,"['군소', '정당', '소속', '총선', '승리', '첫발']"
117,2016-03-31,"['국판', '양', '완화', '경제', '불씨', '관치', '금융']"
118,2016-03-31,"['낙', '동갈', '벨트', '여야', '혼전', '표', '안개']"
119,2016-03-31,"['일자리', '숫자', '경쟁', '임대', '주택']"
120,2016-03-31,"['노원', '병', '이준석', '안철수', '오', '차', '범위', '접전']"
121,2016-04-01,"['수도', '남부', '공략', '야당', '심판', '불']"
122,2016-04-01,"['전통', '기반', '수성', '총력', '김종인', '호남', '행']"
123,2016-04-01,"['安', '수도', '틈새', '후보', '단일', '일축']"
124,2016-04-01,"['법원', '野', '단일', '후보', '명칭', '사용', '제동']"
125,2016-04-01,"['지역', '정당', '총선', '충청', '표']"
126,2016-04-01,"['여론', '조사', '유권자', '혼란']"
127,2016-04-01,"['안보', '강화', '일치', '개성', '공단', '해법', '이견']"
128,2016-04-01,"['인천', '강남', '연수', '송도', '표', '심이', '변수']"
129,2016-04-02,"['사흘', '수도', '공략', '야당', '안보', '포기']"
130,2016-04-02,"['호남', '표', '다지기', '정권', '교체', '방해', '세력']"
131,2016-04-02,"['광주', '표몰', '맞불', '민주', '만년', '등']"
132,2016-04-02,"['교육', '공약', '사교육비', '해법', '색']"
133,2016-04-03,"['낙동강', '벨트', '사수', '총력', '과반', '의석', '호소']"
134,2016-04-03,"['서울', '투표', '심판']"
135,2016-04-03,"['이틀', '호남', '행보', '석', '석권', '목표']"
136,2016-04-03,"['단일', '논의', '끝', '물', '야권', '연대']"
137,2016-04-03,"['말', '정치', '혁신', '의원', '특권']"
138,2016-04-04,"['자', '구도', '여야', '지지층', '결집', '주력']"
139,2016-04-04,"['부산', '경남', '집중', '공략', '날', '선', '야당', '비판']"
140,2016-04-04,"['수도', '집중', '수', '야당', '표']"
141,2016-04-04,"['安', '연대', '제', '정치', '공작', '서울', '집중', '유세']"
142,2016-04-04,"['서울', '용산', '은평', '송파', '민심']"
143,2016-04-04,"['민주', '국민', '당', '광주', '대결', '치열']"
144,2016-04-04,"['저출산', '고령화', '여', '해법', '제각각']"
145,2016-04-05,"['전통', '강세', '지역', '지지층', '사수', '비상']"
146,2016-04-05,"['與', '충청', '공략', '야당', '운동', '입']"
147,2016-04-05,"['충청', '경기', '남부', '집중', '정권', '심판', '부각']"
148,2016-04-05,"['安', '수도', '호남', '확산', '양동', '작전']"
149,2016-04-05,"['탈당', '후보', '변수', '대구', '표']"
150,2016-04-05,"['낙동강', '벨트', '접전', '부산', '경남', '여론']"
151,2016-04-05,"['대', '이상', '은빛', '유권자', '선거', '판']"
152,2016-04-05,"['선거', '과열', '속', '폭행', '주장']"
153,2016-04-05,"['복지', '공약', '재원', '마련', '글쎄']"
154,2016-04-06,"['투표', '비상', '여야', '지지층', '결집', '부심']"
155,2016-04-06,"['번', '과반', '확보', '지지', '호소']"
156,2016-04-06,"['호남', '표', '삼성', '미래', '차', '광주', '유치']"
157,2016-04-06,"['영남', '정당', '대표', '토론', '제안']"
158,2016-04-06,"['전주', '세종', '표', '오', '차', '범위']"
159,2016-04-07,"['서울', '종로', '오세훈', '정세균', '초', '박빙']"
160,2016-04-07,"['대구경북', '표', '부동층', '변수']"
161,2016-04-07,"['곳곳', '오차', '범위', '대혼', '전']"
162,2016-04-07,"['서울', '읍소', '발목', '야당', '심판']"
163,2016-04-07,"['손학규', '지원', '요청', '文', '내일', '호', '남행']"
164,2016-04-07,"['수도', '동부', '공략', '필요']"
165,2016-04-07,"['사전', '투표', '여야', '차', '승부처']"
166,2016-04-08,"['사전', '투표', '첫날', '여야', '참여', '독려']"
167,2016-04-08,"['與', '수도', '지지', '호소', '대통령']"
168,2016-04-08,"['文', '호남', '행보', '金', '수도', '곳', '강행군']"
169,2016-04-08,"['安', '충청', '경기', '공략', '미래', '선택']"
170,2016-04-08,"['혼전', '권역', '판세']"
171,2016-04-09,"['사전', '투표', '격전지']"
172,2016-04-09,"['金', '과반수', '안보', '경제']"
173,2016-04-09,"['金', '양', '완화', '비판', '경제', '실정', '심판']"
174,2016-04-09,"['安', '양당', '체제', '폐해', '심판', '당', '대안']"
175,2016-04-09,"['총선', '여성', '후보', '당선권', '소수']"
176,2016-04-09,"['박빙', '후보']"
177,2016-04-10,"['與', '수도', '총집결', '운동', '야당']"
178,2016-04-10,"['민주', '수도', '집중', '수', '야당', '지지']"
179,2016-04-10,"['국민', '당', '선거', '혁명', '시작', '수도', '총력']"
180,2016-04-10,"['청년', '장애', '후보', '고전', '당선권', '소수']"
181,2016-04-10,"['위기', '낙관', '여야', '지지층', '결집', '호소']"
182,2016-04-11,"['과반', '확보', '비상', '지지층', '결집', '호소']"
183,2016-04-11,"['독재', '국회', '저', '야당']"
184,2016-04-11,"['무능', '야당', '대체', '수도', '확산', '주력']"
185,2016-04-11,"['시간', '돌입', '군소', '정당', '총력전']"
186,2016-04-11,"['총선', '이틀', '앞', '대', '관전', '포인트']"
187,2016-04-11,"['투표', '예보', '변수']"
188,2016-04-12,"['與', '과반', '확보', '투표', '야당', '심판']"
189,2016-04-12,"['민주', '여당', '독주', '저지', '수권', '야당', '지지']"
190,2016-04-12,"['국민', '당', '미래', '싸움', '번', '선택']"
191,2016-04-12,"['우리', '대안', '정당', '존재감', '부각', '총력']"
192,2016-04-12,"['선택', '날', '투', '개', '표', '준비', '완료']"
193,2016-04-12,"['투표용지', '손동작', '인증', '샷', '주', '점']"
194,2016-04-12,"['오후', '시', '출구조사', '당선', '예상', '발표']"
195,2016-04-12,"['신속', '정확', '개표', '방송']"
196,2016-04-12,"['반성', '사과', '날', '선', '공격', '일', '간', '열전']"
197,2016-04-12,"['경제', '매진', '국회', '탄생', '선거', '개입']"
198,2016-03-02,"['필리', '버스터', '중단', '법안', '처리', '절차', '돌입']"
199,2016-03-02,"['세계', '최장', '필리', '버스터', '것']"
200,2016-03-02,"['金', '야권', '통합', '전격', '제안', '의도', '의심']"
201,2016-03-03,"['막말', '공방', '끝', '회기', '종료', '경제', '법안', '처리', '무산']"
202,2016-03-03,"['통합', '한마디', '국민', '당']"
203,2016-03-04,"['여론', '조사', '유출', '논란', '파열음']"
204,2016-03-04,"['통합', '온도', '차', '국민', '당', '오늘', '결론']"
205,2016-03-05,"['야권', '통합', '불발', '수도', '연대']"
206,2016-03-05,"['괴담', '정치']"
207,2016-03-06,"['광야', '자제력', '상실']"
208,2016-03-06,"['김무성', '이한구', '면접', '장서']"
209,2016-03-07,"['김', '기싸움', '차', '공천', '확정']"
210,2016-03-07,"['전략', '공천', '곳', '명', '공천', '확정']"
211,2016-03-07,"['통합', '불가', '반기', '安', '정면', '충돌']"
212,2016-03-08,"['李', '칼날', '어디', '선', '이상', '절반', '위험']"
213,2016-03-08,"['野', '차', '공전', '배제', '폭풍', '전야']"
214,2016-03-08,"['안철수', '이준석', '빅', '매치', '일', '다야', '각축']"
215,2016-03-09,"['윤상현', '막말', '박', '비박', '갈등', '격화']"
216,2016-03-09,"['현역', '컷오프', '연기', '물갈이', '무산']"
217,2016-03-10,"['차', '공천', '발표', '김무성', '윤상현', '제외']"
218,2016-03-10,"['현역', '명', '노', '패권', '청산', '미흡']"
219,2016-03-11,"['명', '공', '천', '곳', '경선', '민감', '지역구', '보류']"
220,2016-03-11,"['극단', '계파', '갈등', '위기감', '봉합']"
221,2016-03-11,"['현역', '물갈이', '노', '청산', '미흡', '논란']"
222,2016-03-11,"['달', '만', '분당', '위기', '김', '천']"
223,2016-03-12,"['박대동', '강길부', '의원', '공천', '탈락']"
224,2016-03-12,"['연대', '불가', '야권', '내홍', '계속']"
225,2016-03-12,"['야권', '연대', '결정', '변수']"
226,2016-03-13,"['차', '경선', '현역', '의원', '명', '탈락']"
227,2016-03-13,"['연대', '불가', '쐐기', '경선', '돌입']"
228,2016-03-14,"['與', '현역', '명', '낙천', '곳', '공천', '촉각']"
229,2016-03-14,"['이해찬', '컷오프', '천', '김', '컷오프']"
230,2016-03-14,"['총선', '관전', '포인트', '국민', '선택']"
231,2016-03-15,"['유승민', '윤상현', '공천', '격론']"
232,2016-03-15,"['이해찬', '탈당', '출마', '당내', '갈등', '고조']"
233,2016-03-15,"['이재오', '유상현', '공천', '유승민', '보류']"
234,2016-03-16,"['김무성', '이한구', '정면', '충돌', '낙천자', '반발']"
235,2016-03-16,"['감자', '유승민', '공천', '보류']"
236,2016-03-16,"['김', '석', '책임', '국민', '당', '석']"
237,2016-03-16,"['연대', '무산', '野', '맞대결', '호남', '곳곳', '혈투']"
238,2016-03-17,"['與', '지도부', '갈등', '폭발', '공천', '작업', '중단']"
239,2016-03-17,"['친', '박', '비박', '세력', '다툼', '유승민', '선택']"
240,2016-03-17,"['물갈이', '현역', '명', '탈당', '반발']"
241,2016-03-17,"['비박', '합류', '제안', '김한길', '불출마']"
242,2016-03-17,"['수도', '빅', '매치', '대진', '윤곽', '승자']"
243,2016-03-18,"['최고위', '격돌', '공천', '파행', '탈당']"
244,2016-03-18,"['누리', '탈당', '진영', '김종인']"
245,2016-03-18,"['교섭단체', '달성', '공천', '선', '계파', '갈등']"
246,2016-03-19,"['친', '박', '핵심', '등', '현역', '명', '탈락']"
247,2016-03-19,"['청와대', '정무', '특보', '낙천']"
248,2016-03-19,"['필리', '버스터', '영입', '탈락']"
249,2016-03-20,"['현역', '명', '유승민', '보류']"
250,2016-03-20,"['진영', '입당', '광주', '대진표', '확정']"
251,2016-03-20,"['비례', '번', '셀프', '공천', '논란']"
252,2016-03-21,"['박', '유승민', '거취', '초읽기']"
253,2016-03-21,"['김종인', '대항마', '선대', '위원장', '강봉균']"
254,2016-03-21,"['비례', '공천', '갈등', '폭발', '김종인', '선택']"
255,2016-03-21,"['친', '노', '운동', '김종인', '세력', '다툼', '승자']"
256,2016-03-21,"['호남', '공천', '갈등', '분출', '회의장', '몸싸움']"
257,2016-03-22,"['설득', '나선', '문재인', '김종인', '거취', '유보']"
258,2016-03-22,"['김종', '인식', '배수진', '정치']"
259,2016-03-22,"['與', '비례', '대표', '번', '송희경', '명', '발표']"
260,2016-03-22,"['소속', '출마', '불출마', '결론']"
261,2016-03-22,"['상', '향식', '공천', '역선택', '현역', '유리', '현실']"
262,2016-03-23,"['기로', '유승민', '남', '시간', '선택']"
263,2016-03-23,"['비례', '대표', '단수', '추천', '막판', '진통']"
264,2016-03-23,"['당', '비례', '대표', '명단', '확정']"
265,2016-03-23,"['친', '노', '입장', '반영', '비례', '갈등', '불씨', '여전']"
266,2016-03-23,"['공천', '완료', '고성', '몸싸움', '구태', '얼룩']"
267,2016-03-23,"['졸속', '공천', '공약', '뒷전']"
268,2016-03-24,"['김무성', '옥새', '투쟁', '곳', '공천']"
269,2016-03-24,"['정치', '보복', '꽃길', '당']"
270,2016-03-24,"['총선', '후', '대비', '초', '강수', '주도', '싸움', '예고']"
271,2016-03-24,"['대표', '직인', '내', '손', '예견', '옥새', '파동']"
272,2016-03-24,"['분열', '야권', '일', '다야', '구도']"
273,2016-03-24,"['후보', '등록', '첫날', '치열', '승부', '예고']"
274,2016-03-25,"['후보', '명', '옥새', '파동', '봉합']"
275,2016-03-25,"['시간', '타협', '공천', '희비']"
276,2016-03-25,"['강수', '뒤', '일보', '후퇴', '주도', '다툼', '예고편']"
277,2016-03-25,"['칩거', '文', '김종인', '신경전']"
278,2016-03-25,"['국민', '당', '독자', '행보', '정의당', '연대', '총력']"
279,2016-03-26,"['공천', '여진', '체제', '전환']"
280,2016-03-26,"['호남', '표', '공략', '대표', '단독', '체제']"
281,2016-03-26,"['호남', '수도', '동시', '표']"
282,2016-03-26,"['정당', '기호', '확정', '본격', '선거전']"
283,2016-03-26,"['수도', '심장', '연대', '최대', '변수']"
284,2016-03-27,"['일', '국회', '선대위', '출범']"
285,2016-03-27,"['경제', '단일', '압박']"
287,2016-03-27,"['선', '도전']"
288,2016-03-28,"['계파', '총선', '지지', '호소']"
289,2016-03-28,"['본격', '중원', '공략', '국회', '이전', '공약', '철회']"
290,2016-03-28,"['단일', '압박', '목표', '석']"
291,2016-03-28,"['광주', '표', '어디', '승부', '예측', '불허']"
292,2016-03-28,"['경제', '목소리', '해법', '제각각']"
293,2016-03-29,"['투자', '일자리', '창출', '경제', '심판', '반박']"
294,2016-03-29,"['경제', '심판', '표', '몰', '연대', '압박']"
295,2016-03-29,"['연대', '불가', '고수', '곳곳', '단일']"
296,2016-03-29,"['서울', '女', '정치', '신인', '도전']"
297,2016-03-29,"['표', '복지', '공약', '봇물', '가능']"
298,2016-03-30,"['자정', '선거전', '아이디어', '총동원']"
299,2016-03-30,"['총선', '후', '대표', '사퇴', '공천', '파동', '사과']"
300,2016-03-30,"['연대', '승산', '손학규', '지원', '유세']"
301,2016-03-30,"['단일', '수도', '총력', '지원']"
302,2016-03-30,"['친', '박', '친문', '대결', '단일화', '막판', '변수']"
303,2016-03-30,"['표', '유혹', '복지', '공약', '봇물', '재원', '글쎄']"
304,2016-03-31,"['수도', '기선', '지도부', '총출동']"
305,2016-03-31,"['경제', '심판', '수도', '총력전']"
306,2016-03-31,"['야권', '연대', '통진', '경력', '논란']"
307,2016-03-31,"['잠재', '대권', '주자', '전초전', '총선', '앞']"
308,2016-03-31,"['번', '도전자', '정치', '신인', '대결']"
309,2016-03-31,"['인신공격', '막말', '모욕', '총선', '구태']"
310,2016-04-01,"['경기', '집중', '공략', '대', '개발', '공약', '제시']"
311,2016-04-01,"['전북', '수도', '공략', '내일', '광주', '맞대결']"
312,2016-04-01,"['일부', '투표용지', '인쇄', '마음', '단일']"
313,2016-04-01,"['막판', '변수', '단일', '야권', '단일', '명칭', '제동']"
314,2016-04-01,"['단일', '긴장', '텃밭', '위험']"
315,2016-04-01,"['민주', '국민', '당', '전북', '접전']"
316,2016-04-01,"['경제', '공약', '설전']"
317,2016-04-02,"['야당', '안보', '포기', '수도', '공략']"
318,2016-04-02,"['우리', '적통', '호남', '총력전']"
319,2016-04-02,"['야당', '교체', '호남', '굳히기', '집중']"
320,2016-04-02,"['승', '패', '여성', '중진', '번', '맞대결']"
321,2016-04-03,"['임금', '격차', '해소', '부산', '표', '공략']"
322,2016-04-03,"['단일', '수도', '집중']"
323,2016-04-03,"['전체', '의석', '석권', '호남', '다지기']"
324,2016-04-03,"['출마', '포기', '역할', '갈등']"
325,2016-04-03,"['지역', '일', '인물']"
326,2016-04-04,"['낙동강', '벨트', '누리', '과반', '확보', '읍소']"
327,2016-04-04,"['경제', '민주', '수도', '공략']"
328,2016-04-04,"['수도', '표', '몰', '여야', '비판']"
330,2016-04-04,"['야당', '소속', '강세', '여당', '텃밭', '고전']"
331,2016-04-04,"['후보', '정보', '공약', '홍보물', '경쟁']"
333,2016-04-05,"['오세훈', '안철수', '우세', '수도', '판세']"
334,2016-04-05,"['영남', '호남', '여야', '텃밭', '예측', '불허', '승부']"
335,2016-04-05,"['야권', '심판', '충청', '지지', '호소']"
336,2016-04-05,"['충남', '경기', '경제', '심판', '강조']"
337,2016-04-05,"['호남', '우위', '자신', '녹색', '돌풍', '북상', '기대']"
338,2016-04-05,"['분', '광고', '선거', '전략']"
339,2016-04-05,"['시선', '이색', '유세', '표', '몰이']"
340,2016-04-06,"['전북', '충남', '공략', '지역', '감정', '타파', '호소']"
341,2016-04-06,"['서울', '접전', '지원', '영남', '중도', '공략']"
342,2016-04-06,"['삼성', '공장', '유치', '공식', '발상']"
343,2016-04-06,"['너', '나', '심판', '판세', '위기']"
344,2016-04-06,"['다야', '구도', '접전', '막판', '단일', '변수']"
345,2016-04-07,"['승부', '내일', '총선', '사전', '투표', '시작']"
346,2016-04-07,"['서울', '총출동', '위기', '여당']"
347,2016-04-07,"['야당', '불모지', '강원', '교두보', '확보', '총력']"
348,2016-04-07,"['수도', '목표', '석', '총력', '기아차', '맞불']"
349,2016-04-07,"['판세', '실버', '표', '공약', '봇물']"
350,2016-04-08,"['만', '명', '사전', '투표', '여야', '투표', '독려']"
351,2016-04-08,"['힘', '여당', '지지층', '결집', '총력']"
352,2016-04-08,"['수도', '당', '집중', '층', '투표', '독려']"
353,2016-04-08,"['녹색', '바람', '북상', '호소', '정당', '득표', '주력']"
354,2016-04-08,"['곳', '사과', '무릎', '읍소']"
355,2016-04-08,"['경합', '지역', '곳', '승패']"
356,2016-04-08,"['야권', '우세', '여당', '도전', '다야', '변수']"
358,2016-04-09,"['식물', '정부', '수도', '총력']"
359,2016-04-09,"['투표', '경제', '해결', '접전', '공략']"
360,2016-04-09,"['선거철', '읍소', '전략', '수도', '집중']"
362,2016-04-10,"['석', '안팎', '과반']"
363,2016-04-10,"['석', '난망', '수', '정당']"
364,2016-04-10,"['석', '이상', '양당', '체제']"
365,2016-04-10,"['년', '전', '박빙', '승부', '이번', '혼전']"
366,2016-04-11,"['과반', '의석', '전지', '지지층', '결집']"
367,2016-04-11,"['과반', '文', '호', '남서', '지지', '호소']"
368,2016-04-11,"['당', '수도', '집중', '선명', '야당', '강조']"
369,2016-04-11,"['인천', '석', '여야', '치열', '검', '승부']"
370,2016-04-11,"['지지층', '투표', '실언', '막말', '막판', '변수']"
371,2016-04-12,"['이슈', '실종', '선거전', '내일', '밤', '시', '윤곽']"
372,2016-04-12,"['수도', '막판', '과반', '의석', '호소']"
373,2016-04-12,"['경제', '실패', '심판', '호소', '文', '호남', '표', '몰이']"
374,2016-04-12,"['양당', '심판', '강조', '수도', '총력전']"
375,2016-04-12,"['선명', '야당', '지지', '호소', '비례', '확보', '사활']"
376,2016-04-12,"['서울', '곳', '빅', '매치', '총선', '승패', '중요', '변수']"
377,2016-04-12,"['민생', '국회', '선거', '개입']"
378,2016-04-12,"['첨단', '기술', '접목', '정보', '재미', '볼거리', '풍성']"
379,2016-03-02,"['공직', '선거법', '개정안', '법', '사', '위', '계류', '중']"
380,2016-03-02,"['사상', '최장', '시간', '뭘', '뭘']"
381,2016-03-02,"['김종인', '통합', '제안', '박지원', '국민', '당', '行']"
382,2016-03-03,"['당', '당', '통합', '급물살', '일', '주일', '내', '결판']"
383,2016-03-03,"['기로', '安', '정치', '공작']"
384,2016-03-03,"['與', '공천', '여론', '조사', '유출', '의혹', '파문']"
385,2016-03-03,"['선거구', '테러', '방지', '北', '권법', '통과']"
386,2016-03-04,"['與', '차', '경선', '지역', '발표', '박', '김태환', '탈락']"
387,2016-03-04,"['유출', '파문', '확산', '공정', '논란', '가세']"
388,2016-03-04,"['국민', '당', '통합', '밤', '끝장', '토론']"
389,2016-03-05,"['국민', '당', '끝', '장토', '끝', '야권', '통합', '거부']"
390,2016-03-05,"['친', '박', '현역', '탈락', '물갈이', '신호탄']"
391,2016-03-06,"['李', '앞', '金', '단수', '공천', '당', '분열']"
392,2016-03-06,"['與', '여론', '조사', '수치', '조작', '유포']"
393,2016-03-06,"['광야', '자제력', '상실']"
394,2016-03-07,"['혼돈', '국민', '당', '안철수', '김한길', '충돌']"
395,2016-03-07,"['김종인', '통합', '논의', '소식']"
396,2016-03-07,"['이한구', '공천', '의결', '김무성']"
397,2016-03-08,"['탄력', '이한구', '중진']"
398,2016-03-08,"['수도', '與', '野', '야권', '연대', '압박']"
399,2016-03-09,"['윤상현', '김무성', '막말', '파문', '확산']"
400,2016-03-09,"['국민', '당', '현역', '민주', '컷오프', '진통']"
401,2016-03-09,"['당', '자객', '공천', '표적', '노림수']"
402,2016-03-10,"['이한구', '반발', '비박', '공천', '위원', '보이콧']"
